Order_ID,Order_Date,Shipping_Date,Customer_Segment,Product_Category,Quantity,Sales_USD,Shipping_Cost_USD,Delivery_Time_Days,Estimated_Delivery_Days,Distance_KM,Warehouse_Code,Region,Shipping_Mode,Delivery_Status,Customer_Rating
ORD-2024-1160,2024-05-19,2024-05-23,Consumer,Electronics,50,15386.51,537.1,2.7,2,1825.7,WH-North,East,Express Air,Delivered,3.0
ORD-2024-1956,2024-02-16,2024-02-17,Corporate,Electronics,5,1462.66,53.03,6.9,5,616.0,WH-West,East,Standard Delivery,Delayed,2.0
ORD-2024-1821,2024-05-23,2024-05-24,Consumer,Office Supplies,8,247.48,73.59,6.8,5,1123.6,WH-West,North,Standard Delivery,Delivered,5.0
ORD-2024-2083,2024-03-16,2024-03-19,Home Office,Industrial Machinery,2,2924.05,37.8,6.0,5,422.5,WH-North,Central,Standard Delivery,Delayed,3.0
ORD-2024-1877,2024-01-19,2024-01-23,Corporate,Electronics,2,609.89,171.29,3.1,2,1362.5,WH-East,North,Express Air,Delivered,5.0
ORD-2024-1913,2024-05-19,2024-05-23,Consumer,Apparel,1,56.69,78.65,7.4,5,1350.3,WH-West,South,Standard Delivery,Delivered,4.0
ORD-2024-1152,2024-04-02,2024-04-03,Consumer,Electronics,2,555.07,146.62,1.8,1,576.7,WH-Central,South,Same-Day Courier,Delivered,5.0
ORD-2024-2165,2024-03-30,2024-04-02,Home Office,Healthcare Supplies,4,479.84,72.96,6.6,5,1152.3,WH-Central,South,Standard Delivery,Delayed,2.0
ORD-2024-1509,2024-01-22,2024-01-23,Corporate,Office Supplies,2,86.92,29.78,4.0,5,186.8,WH-South,North,Standard Delivery,Delivered,5.0
ORD-2024-2070,2024-02-26,2024-02-27,Consumer,Healthcare Supplies,4,462.58,263.64,3.6,1,1280.6,WH-South,South,Same-Day Courier,Delivered,
ORD-2024-1103,2024-05-17,2024-05-20,Corporate,Apparel,1,75.37,51.9,7.0,5,733.2,WH-Central,South,Standard Delivery,Delivered,4.0
ORD-2024-1586,2024-03-08,2024-03-09,Consumer,Electronics,3,755.53,119.7,8.2,5,2401.2,WH-East,South,Standard Delivery,Delayed,2.0
ORD-2024-2128,2024-04-03,2024-04-04,Consumer,Office Supplies,1,32.35,55.68,6.3,5,1102.6,WH-South,West,Standard Delivery,Delayed,1.0
ORD-2024-1053,2024-02-23,2024-02-27,Home Office,Office Supplies,1,39.47,47.06,5.2,5,701.9,WH-Central,Central,Standard Delivery,Delivered,3.0
ORD-2024-1151,2024-06-07,2024-06-11,Consumer,Electronics,-4,981.93,92.5,8.5,5,1836.0,WH-South,South,Standard Delivery,Delayed,2.0
ORD-2024-1403,2024-01-19,2024-01-21,Home Office,Office Supplies,1,38.51,29.71,3.6,5,264.1,WH-South,South,Standard Delivery,Delivered,5.0
ORD-2024-1207,2024-05-02,2024-05-04,Corporate,Industrial Machinery,3,3487.8,63.44,5.1,5,1050.7,WH-South,South,Standard Delivery,Delivered,4.0
ORD-2024-2206,2024-03-13,2024-03-15,Corporate,Office Supplies,5,175.86,99.35,7.5,5,1751.1,WH-South,West,Standard Delivery,Delayed,2.0
ORD-2024-1008,2024-03-08,2024-03-10,Corporate,Electronics,2,510.98,34.87,5.1,5,351.1,WH-South,West,Standard Delivery,Delivered,5.0
ORD-2024-2014,2024-02-20,2024-02-21,Corporate,Industrial Machinery,2,2855.56,78.74,7.0,5,1375.6,WH-East,Central,Standard Delivery,Delivered,4.0
ORD-2024-2060,2024-02-23,2024-02-27,Home Office,Office Supplies,5,149.0,45.96,6.9,5,442.1,WH-North,South,Standard Delivery,Delayed,
ORD-2024-1452,2024-01-16,2024-01-17,Consumer,Office Supplies,1,33.29,40.4,4.8,5,558.1,WH-North,West,Standard Delivery,Delivered,4.0
ORD-2024-1253,2024-03-10,2024-03-13,Consumer,Office Supplies,8,313.42,57.22,7.1,5,683.2,WH-North,South,Standard Delivery,Delayed,2.0
ORD-2024-1896,2024-02-10,2024-02-12,Consumer,Office Supplies,2,82.57,187.88,3.3,1,1062.0,WH-West,West,Same-Day Courier,Delayed,2.0
ORD-2024-2115,2024-04-19,2024-04-20,Corporate,Electronics,2,552.75,102.48,2.6,2,420.8,WH-East,North,Express Air,Delivered,4.0
ORD-2024-1880,2024-06-18,2024-06-22,Consumer,Electronics,3,841.52,71.53,6.1,5,1022.5,WH-North,South,Standard Delivery,Delayed,1.0
ORD-2024-2204,2024-02-10,2024-02-14,Corporate,Industrial Machinery,3,4086.11,81.63,7.0,5,1332.2,WH-East,Central,Standard Delivery,Delivered,
ORD-2024-1623,2024-05-21,2024-05-25,Corporate,Apparel,3,197.26,82.13,6.4,7,838.4,WH-South,East,Ground Freight,Delivered,5.0
ORD-2024-1345,2024-02-24,2024-02-25,Corporate,Industrial Machinery,5,5372.23,97.71,2.2,2,289.7,WH-East,South,Express Air,Delivered,3.0
ORD-2024-2096,2024-05-23,2024-05-27,Consumer,Industrial Machinery,5,6762.98,,7.5,5,2311.0,WH-Central,North,Standard Delivery,Delivered,5.0
ORD-2024-1262,2024-05-02,2024-05-03,Consumer,Healthcare Supplies,1,117.58,105.27,2.4,2,512.6,WH-West,East,Express Air,Delivered,4.0
ORD-2024-1150,2024-05-20,2024-05-23,Small Business,Electronics,5,1201.38,37.1,4.1,5,359.0,WH-South,North,Standard Delivery,Delivered,4.0
ORD-2024-1472,2024-03-17,2024-03-19,Consumer,Office Supplies,1,34.93,69.56,5.9,5,1499.1,WH-Central,West,Standard Delivery,Delayed,2.0
ORD-2024-1640,2024-04-29,2024-05-01,Consumer,Electronics,2,440.74,95.69,1.5,2,498.6,WH-North,South,Express Air,Delivered,5.0
ORD-2024-1461,2024-03-06,2024-03-08,Corporate,Electronics,1,246.23,37.1,4.9,5,584.3,WH-East,South,Standard Delivery,Delivered,4.0
ORD-2024-2201,2024-01-11,2024-01-15,Consumer,Healthcare Supplies,4,427.05,37.8,6.7,5,369.3,WH-North,West,Standard Delivery,Delivered,3.0
ORD-2024-1550,2024-01-15,2024-01-18,Corporate,Healthcare Supplies,5,660.41,52.54,5.1,5,,WH-North,North,Standard Delivery,Delivered,3.0
ORD-2024-1928,2024-04-13,2024-04-14,Corporate,Industrial Machinery,1,1200.24,159.8,2.4,2,1016.1,WH-West,Central,Express Air,Delivered,5.0
ORD-2024-1488,2024-05-24,2024-05-25,Small Business,Office Supplies,3,129.51,169.09,4.7,2,932.3,WH-West,West,Express Air,Delivered,4.0
ORD-2024-2149,2024-05-12,2024-05-13,Home Office,Industrial Machinery,1,1268.79,149.47,2.3,1,788.7,WH-Central,Central,Same-Day Courier,Delivered,4.0
ORD-2024-1146,2024-05-31,2024-06-01,Corporate,Office Supplies,2,70.59,78.58,2.2,2,386.2,WH-North,Central,Express Air,Delivered,3.0
ORD-2024-1402,2024-04-12,2024-04-13,Corporate,Electronics,8,1975.6,369.25,3.6,1,1996.7,WH-West,North,Same-Day Courier,Delayed,1.0
ORD-2024-1954,2024-06-16,2024-06-19,Consumer,Apparel,3,191.82,52.4,6.2,5,763.9,WH-South,Central,Standard Delivery,Delivered,4.0
ORD-2024-2196,2024-01-13,2024-01-14,Small Business,Electronics,2,457.82,,5.2,5,287.3,WH-East,Central,Standard Delivery,Delivered,3.0
ORD-2024-1659,2024-05-25,2024-05-28,Corporate,Electronics,2,542.2,,2.7,2,863.5,WH-East,South,Express Air,Delivered,3.0
ORD-2024-1463,2024-03-26,2024-03-29,Corporate,Office Supplies,1,30.45,84.27,5.3,5,1605.9,WH-North,Central,Standard Delivery,Delivered,4.0
ORD-2024-1186,2024-04-18,2024-04-22,Home Office,Office Supplies,4,154.14,107.43,2.2,2,488.3,WH-South,North,Express Air,Delivered,4.0
ORD-2024-1608,2024-03-15,2024-03-18,Corporate,Apparel,2,120.98,37.12,5.5,5,342.3,WH-East,East,Standard Delivery,Delivered,5.0
ORD-2024-1143,2024-04-28,2024-04-30,Consumer,Office Supplies,1,36.1,65.64,7.4,7,848.0,WH-South,East,Ground Freight,Delivered,5.0
ORD-2024-1751,2024-03-05,2024-03-06,Small Business,Electronics,50,11524.22,257.13,7.1,7,921.7,WH-East,North,Ground Freight,Delivered,5.0
ORD-2024-1981,2024-03-17,2024-03-18,Home Office,Electronics,2,585.75,53.68,5.1,5,865.0,WH-North,East,Standard Delivery,Delivered,4.0
ORD-2024-1197,2024-02-11,2024-02-14,Home Office,Apparel,8,623.59,47.86,4.0,5,411.9,WH-East,South,Standard Delivery,Delivered,4.0
ORD-2024-1883,2024-02-16,2024-02-17,Consumer,Office Supplies,1,33.26,158.8,1.5,1,938.6,WH-Central,South,Same-Day Courier,Delivered,5.0
ORD-2024-1279,2024-05-01,2024-05-02,Home Office,Office Supplies,1,31.23,35.67,7.0,5,354.4,WH-South,North,Standard Delivery,Delayed,1.0
ORD-2024-1293,2024-04-17,2024-04-20,Consumer,Electronics,1,271.38,36.86,46.76932628037753,5,451.2,WH-East,South,Standard Delivery,Delivered,5.0
ORD-2024-2157,2024-05-23,2024-05-24,Home Office,Electronics,4,862.99,109.47,3.6,2,543.5,WH-North,East,Express Air,Delivered,4.0
ORD-2024-1400,2024-06-05,2024-06-07,Consumer,Electronics,1,306.92,47.42,5.2,5,611.3,WH-North,North,Standard Delivery,Delivered,4.0
ORD-2024-1122,2024-06-28,2024-07-02,Consumer,Apparel,1,77.48,39.35,5.5,5,469.7,WH-North,South,,Delivered,3.0
ORD-2024-1202,2024-05-30,2024-06-01,Consumer,Apparel,4,322.86,102.8,2.0,2,386.1,WH-Central,North,Express Air,Delivered,4.0
ORD-2024-1835,2024-05-26,2024-05-30,Consumer,Office Supplies,1,36.3,158.78,4.1,2,1159.2,WH-Central,West,Express Air,Delivered,3.0
ORD-2024-1246,2024-03-30,2024-04-01,Consumer,Industrial Machinery,1,1033.57,71.05,9.4,7,755.0,WH-South,East,Ground Freight,Delivered,4.0
ORD-2024-2211,2024-01-17,2024-01-19,Corporate,Apparel,3,206.75,54.83,5.5,5,878.5,WH-North,West,Standard Delivery,Delivered,3.0
ORD-2024-2199,2024-05-31,2024-06-03,Consumer,Office Supplies,1,36.21,34.0,4.8,5,485.1,WH-West,South,Standard Delivery,Delivered,5.0
ORD-2024-1384,2024-02-06,2024-02-10,Corporate,Healthcare Supplies,1,106.34,69.49,2.7,2,336.3,WH-East,North,Express Air,Delivered,3.0
ORD-2024-1854,2024-02-11,2024-02-13,Consumer,Apparel,3,216.97,81.44,5.7,5,1317.7,WH-West,North,Standard Delivery,Delivered,3.0
ORD-2024-1219,2024-04-09,2024-04-12,Home Office,Apparel,3,225.03,59.12,39.63830310253155,5,904.4,WH-South,North,Standard Delivery,Delivered,4.0
ORD-2024-1641,2024-02-21,2024-02-23,Consumer,Office Supplies,15,535.74,119.09,,7,729.5,WH-East,Central,Ground Freight,Delivered,5.0
ORD-2024-1001,2024-02-08,2024-02-09,Small Business,Office Supplies,1,43.4,49.19,5.5,5,759.0,WH-Central,West,Standard Delivery,Delivered,4.0
ORD-2024-1112,2024-02-25,2024-02-29,Small Business,Industrial Machinery,1,1445.24,99.0,1.5,2,484.1,WH-South,North,Express Air,Delivered,5.0
ORD-2024-1698,2024-03-05,2024-03-06,Consumer,Office Supplies,2,74.96,195.19,2.5,1,979.1,WH-South,North,Same-Day Courier,Delayed,2.0
ORD-2024-2218,2024-03-10,2024-03-13,Corporate,Office Supplies,1,43.17,99.89,8.1,5,1797.7,WH-Central,South,Standard Delivery,Delayed,2.0
ORD-2024-1951,2024-01-04,2024-01-06,Corporate,Electronics,15,3803.67,98.35,5.7,5,1510.4,WH-North,West,Standard Delivery,Delayed,2.0
ORD-2024-2147,2024-03-12,2024-03-15,Corporate,Electronics,25,6713.81,93.37,4.8,5,793.0,WH-South,South,Standard Delivery,Delivered,4.0
ORD-2024-1441,2024-04-27,2024-05-01,Small Business,Office Supplies,1,34.28,49.69,5.9,5,863.0,WH-Central,East,Standard Delivery,Delivered,4.0
ORD-2024-1663,2024-05-13,2024-05-15,Consumer,Office Supplies,2,84.76,138.55,2.2,2,788.2,WH-East,East,Express Air,Delivered,3.0
ORD-2024-2164,2024-05-23,2024-05-26,Consumer,Office Supplies,25,870.33,80.85,6.6,5,343.0,WH-North,East,Standard Delivery,Delivered,3.0
ORD-2024-1317,2024-02-09,2024-02-10,Consumer,Electronics,10,2807.48,219.52,2.6,1,584.3,WH-Central,North,Same-Day Courier,Delivered,5.0
ORD-2024-1648,2024-05-08,2024-05-10,Home Office,Office Supplies,4,155.0,106.39,4.2,2,412.8,WH-North,West,Express Air,Delivered,3.0
ORD-2024-1709,2024-03-11,2024-03-12,Corporate,Apparel,10,784.01,175.48,1.7,1,316.4,WH-East,East,Same-Day Courier,Delivered,3.0
ORD-2024-1972,2024-06-02,2024-06-06,Corporate,Electronics,3,748.85,131.15,9.0,7,1531.5,WH-North,East,,Delivered,3.0
ORD-2024-1627,2024-06-08,2024-06-11,Corporate,Office Supplies,2,59.53,47.21,7.0,5,757.2,WH-West,North,Standard Delivery,Delivered,4.0
ORD-2024-1632,2024-04-24,2024-04-25,Corporate,Industrial Machinery,1,1045.77,31.91,5.0,5,272.5,WH-East,Central,Standard Delivery,Delivered,4.0
ORD-2024-2243,2024-03-16,2024-03-20,Home Office,Office Supplies,5,155.16,115.26,2.2,2,628.0,WH-East,North,Express Air,Delivered,5.0
ORD-2024-2175,2024-05-09,2024-05-11,Corporate,Healthcare Supplies,2,242.03,119.59,3.9,2,587.2,WH-South,South,Express Air,Delivered,4.0
ORD-2024-1795,2024-02-28,2024-02-29,Home Office,Apparel,3,213.73,69.68,6.3,7,754.9,WH-West,North,Ground Freight,Delivered,4.0
ORD-2024-1645,2024-02-03,2024-02-05,Home Office,Apparel,3,173.62,59.25,6.7,5,806.0,WH-West,South,Standard Delivery,Delivered,5.0
ORD-2024-2012,2024-03-03,2024-03-07,Small Business,Apparel,1,81.15,127.35,1.5,1,635.2,WH-West,Central,Same-Day Courier,Delivered,
ORD-2024-1556,2024-02-16,2024-02-18,Consumer,Industrial Machinery,1,1128.64,29.01,-3.0,5,221.8,WH-East,East,Standard Delivery,Delivered,3.0
ORD-2024-1681,2024-03-22,2024-03-24,Consumer,Industrial Machinery,1,1459.24,64.44,5.4,5,1060.1,WH-East,South,Standard Delivery,Delivered,3.0
ORD-2024-1577,2024-03-05,2024-03-06,Small Business,Healthcare Supplies,1,109.97,192.22,1.5,1,1039.3,WH-Central,North,Same-Day Courier,Delivered,4.0
ORD-2024-2109,2024-05-20,2024-05-24,Consumer,Electronics,2,461.25,163.39,1.0,1,628.5,WH-Central,Central,Same-Day Courier,Delivered,5.0
ORD-2024-1524,2024-01-11,2024-01-13,Home Office,Apparel,3,218.71,109.06,1.8,2,548.7,WH-East,North,Express Air,Delivered,5.0
ORD-2024-2059,2024-04-11,2024-04-15,Corporate,Office Supplies,3,131.17,61.99,7.4,7,671.9,WH-Central,East,Ground Freight,Delivered,5.0
ORD-2024-1540,2024-02-24,2024-02-28,Small Business,Electronics,5,1478.92,,5.7,5,1191.8,WH-East,North,Standard Delivery,Delayed,1.0
ORD-2024-1748,2024-01-01,2024-01-03,Small Business,Electronics,10,2818.4,286.2,3.4,1,1036.1,WH-South,Central,Same-Day Courier,Delayed,2.0
ORD-2024-2178,2024-04-08,2024-04-11,Home Office,Office Supplies,5,207.51,50.18,6.3,5,728.8,WH-West,West,Standard Delivery,Delayed,3.0
ORD-2024-1484,2024-01-12,2024-01-16,Corporate,Electronics,2,516.22,91.62,1.0,2,436.8,WH-North,East,  express air  ,Delivered,5.0
ORD-2024-1095,2024-01-20,2024-01-22,Corporate,Office Supplies,3,89.45,76.97,5.6,5,1137.3,WH-East,West,Standard Delivery,Delivered,4.0
ORD-2024-2020,2024-04-01,2024-04-05,Corporate,Electronics,5,1497.95,45.49,4.5,5,538.7,WH-North,North,Standard Delivery,Delivered,5.0
ORD-2024-1563,2024-04-25,2024-04-29,Consumer,Electronics,2,580.56,104.43,5.8,5,1868.1,WH-Central,East,Standard Delivery,Delayed,1.0
ORD-2024-1742,2024-01-29,2024-01-31,Corporate,Industrial Machinery,2,2773.44,102.43,9.7,7,1348.6,WH-East,East,Ground Freight,Delivered,5.0
ORD-2024-1863,2024-01-19,2024-01-23,Consumer,Apparel,3,213.59,49.02,5.4,5,714.2,WH-North,South,Standard Delivery,Delivered,3.0
ORD-2024-1891,2024-06-17,2024-06-20,Home Office,Office Supplies,5,160.95,178.39,,2,1185.1,WH-South,Central,Express Air,Delayed,1.0
ORD-2024-2038,2024-01-20,2024-01-22,Consumer,Office Supplies,3,-50.0,39.0,4.5,5,346.7,WH-East,West,Standard Delivery,Delivered,5.0
ORD-2024-1206,2024-03-04,2024-03-05,Consumer,Industrial Machinery,1,1384.29,92.99,5.6,7,1148.3,WH-Central,North,Ground Freight,Delivered,4.0
ORD-2024-1392,2024-03-17,2024-03-19,Consumer,Office Supplies,15,653.81,97.36,9.7,7,417.6,WH-North,West,Ground Freight,Delivered,5.0
ORD-2024-1794,2024-05-28,2024-06-01,Consumer,Apparel,5,370.13,153.04,3.2,2,792.5,WH-South,Central,Express Air,Delivered,5.0
ORD-2024-1870,2024-04-13,2024-04-14,Consumer,Apparel,10,739.1,76.74,5.7,5,816.8,WH-Central,North,Standard Delivery,Delivered,5.0
ORD-2024-1397,2024-04-12,2024-04-16,Consumer,Apparel,3,212.49,35.27,7.7,5,409.8,WH-South,South,Standard Delivery,Delayed,3.0
ORD-2024-1766,2024-01-10,2024-01-11,Home Office,Office Supplies,3,124.36,52.63,,5,755.0,WH-East,East,Standard Delivery,Delayed,
ORD-2024-2168,2024-01-14,2024-01-18,Consumer,Electronics,1,303.97,38.13,6.9,5,419.3,WH-West,North,Standard Delivery,Delivered,4.0
ORD-2024-2028,2024-06-22,2024-06-24,Consumer,Industrial Machinery,2,2646.71,80.28,3.0,2,383.1,WH-North,Central,Express Air,Delivered,5.0
ORD-2024-1642,2024-03-31,2024-04-04,Consumer,Apparel,1,79.84,42.61,7.0,5,512.6,WH-East,East,Standard Delivery,Delivered,3.0
ORD-2024-1612,2024-01-29,2024-01-30,Corporate,Electronics,2,456.54,86.56,8.9,7,906.5,WH-West,West,Ground Freight,Delivered,5.0
ORD-2024-1960,2024-03-31,2024-04-04,Consumer,Apparel,2,127.88,43.81,4.8,5,699.3,WH-South,South,Standard Delivery,Delivered,4.0
ORD-2024-1725,2024-06-17,2024-06-20,Home Office,Healthcare Supplies,1,104.07,97.97,1.3,2,515.1,WH-East,Central,Express Air,Delivered,4.0
ORD-2024-1683,2024-05-31,2024-06-01,Corporate,Industrial Machinery,1,1414.76,38.16,4.1,5,612.5,WH-Central,North,Standard Delivery,Delivered,5.0
ORD-2024-1098,2024-05-15,2024-05-19,Consumer,Healthcare Supplies,2,269.6,,,5,1052.0,WH-West,South,Standard Delivery,Delivered,5.0
ORD-2024-1804,2024-05-11,2024-05-14,Consumer,Apparel,1,58.91,42.24,4.9,5,504.8,WH-East,North,Standard Delivery,Delivered,5.0
ORD-2024-1406,2024-04-22,2024-04-23,Consumer,Industrial Machinery,5,6312.28,338.21,,1,2089.8,WH-East,Central,Same-Day Courier,Delayed,1.0
ORD-2024-1502,2024-01-23,2024-01-27,Consumer,Electronics,3,760.87,36.09,4.1,5,311.0,WH-South,South,Standard Delivery,Delivered,4.0
ORD-2024-2071,2024-01-27,2024-01-31,Consumer,Apparel,3,237.99,74.91,7.5,5,1254.4,WH-South,East,Standard Delivery,Delivered,3.0
ORD-2024-2056,2024-01-15,2024-01-16,Home Office,Electronics,1,309.83,51.46,5.6,5,717.2,WH-North,South,Standard Delivery,Delayed,2.0
ORD-2024-1929,2024-06-18,2024-06-22,Consumer,Office Supplies,1,31.3,52.23,7.3,7,603.6,WH-East,East,Ground Freight,Delivered,3.0
ORD-2024-1779,2024-04-22,2024-04-26,Corporate,Industrial Machinery,2,2275.99,49.45,5.2,5,677.0,WH-North,West,Standard Delivery,Delivered,4.0
ORD-2024-1200,2024-06-03,2024-06-04,Corporate,Office Supplies,1,35.45,,4.6,5,319.3,WH-North,East,Standard Delivery,Delivered,4.0
ORD-2024-1134,2024-05-19,2024-05-20,Small Business,Industrial Machinery,1,1440.89,129.25,1.7,1,570.4,WH-Central,West,Same-Day Courier,Delivered,4.0
ORD-2024-2051,2024-01-08,2024-01-09,Corporate,Industrial Machinery,1,1427.72,143.9,1.8,1,679.9,WH-North,North,Same-Day Courier,Delivered,5.0
ORD-2024-1040,2024-02-02,2024-02-05,Consumer,Office Supplies,2,62.04,75.28,8.0,7,786.4,WH-North,West,Ground Freight,Delivered,3.0
ORD-2024-2017,2024-03-16,2024-03-17,Corporate,Apparel,2,142.38,126.63,1.8,2,830.5,WH-North,South,Express Air,Delivered,
ORD-2024-1230,2024-05-19,2024-05-23,Home Office,Apparel,1,71.2,140.98,2.7,2,798.5,WH-West,West,Express Air,Delayed,2.0
ORD-2024-1378,2024-04-12,2024-04-14,Home Office,Electronics,3,838.99,,8.1,7,1042.4,WH-South,East,Ground Freight,Delivered,5.0
ORD-2024-1288,2024-06-14,2024-06-18,Consumer,Electronics,1,263.53,35.92,5.3,5,438.8,WH-East,Central,Standard Delivery,Delivered,4.0
ORD-2024-1418,2024-04-01,2024-04-03,Corporate,Electronics,2,426.66,36.0,5.1,5,470.1,WH-South,South,Standard Delivery,Delivered,3.0
ORD-2024-1391,2024-05-15,2024-05-19,Consumer,Apparel,2,131.84,172.58,4.3,2,1233.0,WH-North,West,Express Air,Delivered,3.0
ORD-2024-1592,2024-05-08,2024-05-12,Consumer,Office Supplies,2,68.91,76.99,,5,1297.3,WH-West,South,Standard Delivery,Delivered,5.0
ORD-2024-2162,2024-03-30,2024-03-31,Consumer,Office Supplies,3,97.41,46.06,7.1,5,498.3,WH-East,North,Standard Delivery,Delayed,3.0
ORD-2024-2086,2024-06-13,2024-06-14,Corporate,Office Supplies,2,85.96,50.93,5.4,7,316.1,WH-South,East,Ground Freight,Delivered,
ORD-2024-1647,2024-02-18,2024-02-19,Corporate,Electronics,10,2804.87,191.8,3.0,2,865.7,WH-North,West,Express Air,Delivered,4.0
ORD-2024-2152,2024-01-23,2024-01-26,Corporate,Office Supplies,3,131.2,58.84,4.9,5,1010.0,WH-North,West,Standard Delivery,Delivered,4.0
ORD-2024-1520,2024-02-29,2024-03-01,Corporate,Office Supplies,1,43.44,59.33,6.8,7,639.6,WH-East,South,Ground Freight,Delivered,4.0
ORD-2024-1064,2024-02-08,2024-02-11,Consumer,Office Supplies,1,37.42,70.61,1.5,2,267.9,WH-South,South,Express Air,Delivered,4.0
ORD-2024-1014,2024-03-23,2024-03-24,Consumer,Electronics,1,303.99,44.72,7.1,5,671.8,WH-East,East,Standard Delivery,Delayed,1.0
ORD-2024-2180,2024-01-23,2024-01-24,Small Business,Industrial Machinery,3,3453.01,99.38,1.0,2,345.7,WH-South,West,Express Air,Delivered,4.0
ORD-2024-2064,2024-03-22,2024-03-24,Consumer,Healthcare Supplies,1,96.17,34.38,4.4,5,367.1,WH-West,East,Standard Delivery,Delivered,4.0
ORD-2024-1492,2024-02-26,2024-02-27,Consumer,Apparel,4,290.0,150.15,3.8,2,1004.1,WH-West,East,Express Air,Delivered,
ORD-2024-1379,2024-03-15,2024-03-16,Consumer,Office Supplies,1,35.2,68.99,6.0,5,1074.8,WH-North,North,Standard Delivery,Delivered,4.0
ORD-2024-1187,2024-06-15,2024-06-17,Corporate,Apparel,3,209.91,74.77,9.0,5,1174.6,WH-North,South,Standard Delivery,Delayed,3.0
ORD-2024-1763,2024-02-02,2024-02-03,Corporate,Electronics,8,2224.02,44.5,3.9,5,392.0,WH-East,North,Standard Delivery,Delivered,5.0
ORD-2024-1216,2024-02-07,2024-02-09,Consumer,Healthcare Supplies,1,114.31,33.11,6.3,5,395.4,WH-South,East,Standard Delivery,Delayed,3.0
ORD-2024-1791,2024-03-21,2024-03-24,Corporate,Industrial Machinery,1,1372.35,144.55,2.8,2,900.9,WH-East,Central,Express Air,Delayed,1.0
ORD-2024-2076,2024-02-26,2024-02-27,Consumer,Apparel,50,2843.68,148.56,4.5,5,725.7,WH-West,North,Standard Delivery,Delivered,4.0
ORD-2024-1878,2024-06-07,2024-06-09,Consumer,Apparel,5,375.35,54.03,6.4,5,691.3,WH-East,North,Standard Delivery,Delivered,4.0
ORD-2024-1337,2024-02-24,2024-02-28,Corporate,Office Supplies,1,42.33,148.37,2.8,2,1075.2,WH-East,North,Express Air,Delivered,4.0
ORD-2024-1719,2024-05-04,2024-05-07,Corporate,Electronics,80,22043.37,216.29,3.4,5,167.7,WH-Central,West,Standard Delivery,Delivered,5.0
ORD-2024-1295,2024-01-17,2024-01-21,Corporate,Office Supplies,15,540.68,91.19,5.1,5,1054.2,WH-South,East,Standard Delivery,Delivered,4.0
ORD-2024-2016,2024-01-30,2024-02-01,Consumer,Industrial Machinery,3,3618.1,55.27,2.9,5,791.5,WH-Central,North,Standard Delivery,Delivered,4.0
ORD-2024-1455,2024-06-05,2024-06-06,Corporate,Electronics,1,233.66,69.25,5.6,5,1157.0,WH-East,West,Standard Delivery,Delayed,1.0
ORD-2024-1815,2024-01-22,2024-01-23,Corporate,Apparel,1,58.18,39.12,5.2,5,567.4,WH-Central,West,Standard Delivery,Delivered,4.0
ORD-2024-1269,2024-06-10,2024-06-13,Consumer,Healthcare Supplies,3,328.32,74.75,8.6,5,1146.5,WH-North,West,Standard Delivery,Delayed,2.0
ORD-2024-1995,2024-05-24,2024-05-25,Consumer,Office Supplies,3,93.74,105.62,2.9,2,614.1,WH-North,North,Express Air,Delivered,4.0
ORD-2024-1201,2024-05-15,2024-05-18,Consumer,Industrial Machinery,3,3437.24,240.72,3.2,1,1372.9,WH-West,Central,Same-Day Courier,Delayed,1.0
ORD-2024-1161,2024-04-10,2024-04-13,Corporate,Electronics,1,-85.5,40.0,3.3,5,521.2,WH-South,Central,Standard Delivery,Delivered,4.0
ORD-2024-1729,2024-06-12,2024-06-13,Consumer,Apparel,5,372.21,159.76,2.5,1,,WH-East,North,Same-Day Courier,Delivered,3.0
ORD-2024-1401,2024-04-16,2024-04-20,Small Business,Office Supplies,1,38.0,102.93,2.0,1,414.0,WH-North,West,Same-Day Courier,Delivered,5.0
ORD-2024-1702,2024-04-20,2024-04-22,Consumer,Industrial Machinery,5,6229.82,132.29,4.6,2,744.7,WH-West,North,Express Air,Delayed,3.0
ORD-2024-2129,2024-03-03,2024-03-05,Consumer,Apparel,8,494.99,60.15,6.9,5,651.0,WH-West,East,Standard Delivery,Delivered,3.0
ORD-2024-1565,2024-03-28,2024-03-30,Corporate,Healthcare Supplies,2,208.54,44.9,6.5,5,686.3,WH-North,South,Standard Delivery,Delivered,4.0
ORD-2024-2021,2024-01-23,2024-01-24,Consumer,Office Supplies,4,130.95,136.48,8.7,7,1572.5,WH-South,East,Ground Freight,Delivered,5.0
ORD-2024-2025,2024-01-15,2024-01-17,Corporate,Industrial Machinery,1,1192.02,44.29,4.8,5,614.0,WH-West,North,Standard Delivery,Delivered,4.0
ORD-2024-2104,2024-02-07,2024-02-09,Small Business,Apparel,1,55.51,75.22,6.8,5,1259.9,WH-East,North,Standard Delivery,Delayed,1.0
ORD-2024-1205,2024-04-22,2024-04-26,Consumer,Healthcare Supplies,10,1307.93,74.17,5.1,5,747.1,WH-Central,West,Standard Delivery,Delivered,4.0
ORD-2024-1034,2024-01-06,2024-01-07,Small Business,Office Supplies,2,70.37,43.88,5.7,5,526.0,WH-West,West,Standard Delivery,Delivered,4.0
ORD-2024-1775,2024-01-23,2024-01-27,Consumer,Electronics,2,575.64,69.45,4.7,5,1126.4,WH-South,West,Standard Delivery,Delivered,5.0
